auth_id,merchant_id,card_token,auth_amount,auth_ts,auth_date,currency
18373,21,tok_04137,5.46,2026-09-04 17:58:00,2026-09-04,USD
18374,46,tok_03829,8.91,2026-09-04 10:38:00,2026-09-04,USD
18375,60,tok_01726,187.87,2026-09-04 11:06:00,2026-09-04,USD
18376,19,tok_01170,59.25,2026-09-04 01:43:00,2026-09-04,USD
18377,27,tok_04415,9.13,2026-09-04 15:17:00,2026-09-04,USD
18378,13,tok_02323,41.33,2026-09-04 19:27:00,2026-09-04,USD
18379,31,tok_03717,9.06,2026-09-04 13:49:00,2026-09-04,USD
18380,3,tok_03414,3.7,2026-09-04 21:15:00,2026-09-04,USD
18381,13,tok_04786,34.77,2026-09-04 04:37:00,2026-09-04,USD
18382,23,tok_04376,60.72,2026-09-04 14:05:00,2026-09-04,USD
18383,17,tok_01692,3.83,2026-09-04 00:54:00,2026-09-04,USD
18384,37,tok_01913,35.05,2026-09-04 20:12:00,2026-09-04,USD
18385,9,tok_03507,10.9,2026-09-04 11:55:00,2026-09-04,USD
18386,16,tok_04875,118.86,2026-09-04 08:29:00,2026-09-04,USD
18387,57,tok_03612,10.14,2026-09-04 16:36:00,2026-09-04,USD
18388,32,tok_00256,2.77,2026-09-04 04:00:00,2026-09-04,USD
18389,27,tok_02238,40.76,2026-09-04 12:57:00,2026-09-04,USD
18390,7,tok_03259,27.54,2026-09-04 22:48:00,2026-09-04,USD
18391,45,tok_04850,64.87,2026-09-04 01:18:00,2026-09-04,USD
18392,46,tok_00990,37.55,2026-09-04 08:02:00,2026-09-04,USD
18393,50,tok_00907,96.81,2026-09-04 17:40:00,2026-09-04,USD
18394,38,tok_02667,29.59,2026-09-04 00:17:00,2026-09-04,USD
18395,23,tok_04816,27.38,2026-09-04 01:28:00,2026-09-04,USD
18396,48,tok_04825,65.79,2026-09-04 08:09:00,2026-09-04,USD
18397,46,tok_02341,15.63,2026-09-04 21:29:00,2026-09-04,USD
18398,13,tok_03429,41.63,2026-09-04 16:01:00,2026-09-04,USD
18399,31,tok_03509,17.5,2026-09-04 08:16:00,2026-09-04,USD
18400,51,tok_02689,26.32,2026-09-04 11:43:00,2026-09-04,USD
18401,60,tok_04344,13.57,2026-09-04 15:40:00,2026-09-04,USD
18402,13,tok_03264,27.0,2026-09-04 03:22:00,2026-09-04,USD
18403,7,tok_03865,56.7,2026-09-04 04:02:00,2026-09-04,USD
18404,40,tok_03315,48.77,2026-09-04 19:45:00,2026-09-04,USD
18405,36,tok_02415,9.87,2026-09-04 15:26:00,2026-09-04,USD
18406,34,tok_02635,5.21,2026-09-04 23:27:00,2026-09-04,USD
18407,33,tok_00134,141.42,2026-09-04 10:41:00,2026-09-04,USD
18408,24,tok_04497,330.66,2026-09-04 12:19:00,2026-09-04,USD
18409,59,tok_02059,27.66,2026-09-04 11:07:00,2026-09-04,USD
18410,17,tok_03828,35.69,2026-09-04 07:40:00,2026-09-04,USD
18411,4,tok_01403,14.41,2026-09-04 20:32:00,2026-09-04,USD
18412,13,tok_02288,9.67,2026-09-04 14:21:00,2026-09-04,USD
18413,7,tok_03219,115.74,2026-09-04 19:39:00,2026-09-04,USD
18414,43,tok_00648,43.76,2026-09-04 18:51:00,2026-09-04,USD
18415,45,tok_00515,59.4,2026-09-04 04:32:00,2026-09-04,USD
18416,26,tok_02303,5.21,2026-09-04 03:02:00,2026-09-04,USD
18417,7,tok_04882,16.56,2026-09-04 02:44:00,2026-09-04,USD
18418,53,tok_04068,6.76,2026-09-04 05:28:00,2026-09-04,USD
18419,5,tok_01283,52.37,2026-09-04 01:32:00,2026-09-04,USD
18420,52,tok_03838,4.11,2026-09-04 14:31:00,2026-09-04,USD
18421,49,tok_00185,3.84,2026-09-04 12:09:00,2026-09-04,USD
18422,26,tok_00665,73.68,2026-09-04 22:14:00,2026-09-04,USD
18423,27,tok_04317,20.4,2026-09-04 09:55:00,2026-09-04,USD
18424,58,tok_02193,59.85,2026-09-04 11:33:00,2026-09-04,USD
18425,11,tok_04348,31.67,2026-09-04 09:12:00,2026-09-04,USD
18426,6,tok_03909,28.32,2026-09-04 22:11:00,2026-09-04,USD
18427,46,tok_02330,37.28,2026-09-04 23:49:00,2026-09-04,USD
18428,50,tok_00337,209.33,2026-09-04 22:21:00,2026-09-04,USD
18429,27,tok_04347,35.53,2026-09-04 10:58:00,2026-09-04,USD
18430,18,tok_04761,30.24,2026-09-04 12:58:00,2026-09-04,USD
18431,16,tok_02545,65.1,2026-09-04 10:31:00,2026-09-04,USD
18432,8,tok_04746,12.68,2026-09-04 21:13:00,2026-09-04,USD
18433,42,tok_00015,3.18,2026-09-04 13:35:00,2026-09-04,USD
18434,49,tok_01484,60.03,2026-09-04 06:14:00,2026-09-04,USD
18435,14,tok_00505,65.79,2026-09-04 14:57:00,2026-09-04,USD
18436,21,tok_00610,14.26,2026-09-04 09:22:00,2026-09-04,USD
18437,7,tok_01327,173.31,2026-09-04 23:42:00,2026-09-04,USD
18438,44,tok_00619,14.96,2026-09-04 09:59:00,2026-09-04,USD
18439,46,tok_02805,26.92,2026-09-04 01:10:00,2026-09-04,USD
18440,33,tok_03907,47.29,2026-09-04 22:48:00,2026-09-04,USD
18441,36,tok_00828,4.81,2026-09-04 17:29:00,2026-09-04,USD
18442,42,tok_01901,24.09,2026-09-04 22:15:00,2026-09-04,USD
18443,15,tok_02076,11.79,2026-09-04 12:56:00,2026-09-04,USD
18444,40,tok_03737,33.27,2026-09-04 13:24:00,2026-09-04,USD
18445,8,tok_03109,8.04,2026-09-04 17:15:00,2026-09-04,USD
18446,46,tok_00746,10.52,2026-09-04 12:15:00,2026-09-04,USD
18447,37,tok_02729,59.22,2026-09-04 06:59:00,2026-09-04,USD
18448,4,tok_04635,26.97,2026-09-04 13:23:00,2026-09-04,USD
18449,60,tok_03696,20.31,2026-09-04 14:00:00,2026-09-04,USD
18450,26,tok_03584,4.33,2026-09-04 22:17:00,2026-09-04,USD
18451,32,tok_00859,49.17,2026-09-04 17:14:00,2026-09-04,USD
18452,20,tok_00744,32.22,2026-09-04 17:16:00,2026-09-04,USD
18453,30,tok_01297,140.15,2026-09-04 05:14:00,2026-09-04,USD
18454,13,tok_00350,16.52,2026-09-04 10:11:00,2026-09-04,USD
18455,34,tok_04040,42.79,2026-09-04 20:47:00,2026-09-04,USD
18456,56,tok_00135,37.65,2026-09-04 02:02:00,2026-09-04,USD
18457,10,tok_03922,63.44,2026-09-04 02:06:00,2026-09-04,USD
18458,24,tok_01501,30.42,2026-09-04 23:47:00,2026-09-04,USD
18459,36,tok_02094,49.9,2026-09-04 21:26:00,2026-09-04,USD
18460,2,tok_01758,16.92,2026-09-04 07:08:00,2026-09-04,USD
18461,17,tok_03115,26.25,2026-09-04 17:51:00,2026-09-04,USD
18462,9,tok_03282,24.02,2026-09-04 10:05:00,2026-09-04,USD
18463,39,tok_03841,41.66,2026-09-04 13:00:00,2026-09-04,USD
18464,31,tok_01957,29.62,2026-09-04 15:37:00,2026-09-04,USD
18465,58,tok_01547,49.19,2026-09-04 11:58:00,2026-09-04,USD
18466,30,tok_01215,16.58,2026-09-04 21:41:00,2026-09-04,USD
18467,16,tok_02248,18.33,2026-09-04 14:17:00,2026-09-04,USD
18468,41,tok_04521,14.03,2026-09-04 18:11:00,2026-09-04,USD
18469,32,tok_01065,8.45,2026-09-04 00:51:00,2026-09-04,USD
18470,40,tok_03947,11.0,2026-09-04 13:28:00,2026-09-04,USD
18471,47,tok_02400,22.63,2026-09-04 20:18:00,2026-09-04,USD
18472,21,tok_04552,16.31,2026-09-04 17:05:00,2026-09-04,USD
18473,60,tok_03450,32.79,2026-09-04 01:05:00,2026-09-04,USD
18474,40,tok_02023,112.41,2026-09-04 18:28:00,2026-09-04,USD
18475,45,tok_01785,41.92,2026-09-04 15:53:00,2026-09-04,USD
18476,25,tok_02592,9.52,2026-09-04 12:54:00,2026-09-04,USD
18477,39,tok_02300,5.45,2026-09-04 10:13:00,2026-09-04,USD
18478,37,tok_01959,29.89,2026-09-04 20:16:00,2026-09-04,USD
18479,51,tok_00048,110.74,2026-09-04 17:58:00,2026-09-04,USD
18480,14,tok_01031,64.35,2026-09-04 00:55:00,2026-09-04,USD
18481,1,tok_04261,15.13,2026-09-04 11:35:00,2026-09-04,USD
18482,26,tok_00102,72.76,2026-09-04 02:48:00,2026-09-04,USD
18483,1,tok_02464,39.14,2026-09-04 02:59:00,2026-09-04,USD
18484,49,tok_01337,8.75,2026-09-04 22:55:00,2026-09-04,USD
18485,58,tok_03697,23.12,2026-09-04 16:32:00,2026-09-04,USD
18486,17,tok_02184,6.0,2026-09-04 23:56:00,2026-09-04,USD
18487,52,tok_00348,27.6,2026-09-04 08:20:00,2026-09-04,USD
18488,4,tok_00386,15.3,2026-09-04 02:47:00,2026-09-04,USD
18489,33,tok_04558,112.36,2026-09-04 11:43:00,2026-09-04,USD
18490,18,tok_01575,20.57,2026-09-04 03:59:00,2026-09-04,USD
18491,27,tok_03771,5.99,2026-09-04 12:35:00,2026-09-04,USD
18492,22,tok_04051,33.0,2026-09-04 09:07:00,2026-09-04,USD
18493,40,tok_01225,145.68,2026-09-04 17:57:00,2026-09-04,USD
18494,49,tok_02809,20.5,2026-09-04 14:37:00,2026-09-04,USD
18495,32,tok_04562,7.12,2026-09-04 18:52:00,2026-09-04,USD
18496,33,tok_00847,29.15,2026-09-04 21:15:00,2026-09-04,USD
18497,1,tok_03048,22.74,2026-09-04 13:28:00,2026-09-04,USD
18498,28,tok_04897,28.79,2026-09-04 11:37:00,2026-09-04,USD
18499,25,tok_02120,33.54,2026-09-04 12:42:00,2026-09-04,USD
18500,18,tok_03657,41.02,2026-09-04 17:45:00,2026-09-04,USD
18501,17,tok_00920,36.33,2026-09-04 22:51:00,2026-09-04,USD
18502,23,tok_02249,25.4,2026-09-04 15:15:00,2026-09-04,USD
18503,11,tok_03711,37.63,2026-09-04 23:12:00,2026-09-04,USD
18504,31,tok_00824,4.83,2026-09-04 09:52:00,2026-09-04,USD
18505,51,tok_00818,195.63,2026-09-04 22:35:00,2026-09-04,USD
18506,9,tok_02367,39.74,2026-09-04 05:28:00,2026-09-04,USD
18507,1,tok_03562,144.86,2026-09-04 17:00:00,2026-09-04,USD
18508,27,tok_00051,12.51,2026-09-04 20:55:00,2026-09-04,USD
18509,22,tok_01932,38.49,2026-09-04 17:55:00,2026-09-04,USD
18510,20,tok_02430,10.35,2026-09-04 05:25:00,2026-09-04,USD
18511,2,tok_02787,23.78,2026-09-04 06:34:00,2026-09-04,USD
18512,45,tok_01665,40.67,2026-09-04 08:59:00,2026-09-04,USD
18513,55,tok_01556,6.96,2026-09-04 02:38:00,2026-09-04,USD
18514,9,tok_02410,234.85,2026-09-04 23:02:00,2026-09-04,USD
18515,18,tok_04632,10.36,2026-09-04 11:04:00,2026-09-04,USD
18516,46,tok_02011,12.9,2026-09-04 21:52:00,2026-09-04,USD
18517,14,tok_00537,15.69,2026-09-04 00:48:00,2026-09-04,USD
18518,26,tok_03662,51.01,2026-09-04 11:54:00,2026-09-04,USD
18519,12,tok_01457,55.51,2026-09-04 16:53:00,2026-09-04,USD
18520,30,tok_00812,20.05,2026-09-04 22:45:00,2026-09-04,USD
18521,27,tok_01555,11.95,2026-09-04 14:46:00,2026-09-04,USD
18522,9,tok_03438,31.11,2026-09-04 22:26:00,2026-09-04,USD
18523,39,tok_02130,13.46,2026-09-04 05:13:00,2026-09-04,USD
18524,38,tok_04022,23.48,2026-09-04 19:55:00,2026-09-04,USD
18525,28,tok_02747,49.77,2026-09-04 14:29:00,2026-09-04,USD
18526,6,tok_02954,39.38,2026-09-04 18:08:00,2026-09-04,USD
18527,32,tok_01637,19.47,2026-09-04 18:15:00,2026-09-04,USD
18528,42,tok_04679,34.56,2026-09-04 16:32:00,2026-09-04,USD
18529,34,tok_01797,30.16,2026-09-04 20:05:00,2026-09-04,USD
18530,38,tok_01052,6.84,2026-09-04 10:40:00,2026-09-04,USD
18531,32,tok_00674,3.7,2026-09-04 19:06:00,2026-09-04,USD
18532,17,tok_02009,4.77,2026-09-04 07:54:00,2026-09-04,USD
18533,5,tok_03398,57.75,2026-09-04 07:25:00,2026-09-04,USD
18534,17,tok_02000,52.79,2026-09-04 22:47:00,2026-09-04,USD
18535,10,tok_01870,13.83,2026-09-04 14:27:00,2026-09-04,USD
18536,14,tok_04661,76.23,2026-09-04 08:29:00,2026-09-04,USD
18537,24,tok_03646,25.77,2026-09-04 18:40:00,2026-09-04,USD
18538,60,tok_02906,30.56,2026-09-04 13:53:00,2026-09-04,USD
18539,41,tok_02030,27.78,2026-09-04 21:42:00,2026-09-04,USD
18540,27,tok_03305,28.38,2026-09-04 08:03:00,2026-09-04,USD
18541,53,tok_00124,2.92,2026-09-04 01:27:00,2026-09-04,USD
18542,23,tok_04088,17.02,2026-09-04 10:07:00,2026-09-04,USD
18543,58,tok_01707,3.81,2026-09-04 23:30:00,2026-09-04,USD
18544,56,tok_01557,36.93,2026-09-04 15:18:00,2026-09-04,USD
18545,59,tok_00811,95.42,2026-09-04 08:55:00,2026-09-04,USD
18546,46,tok_00980,31.26,2026-09-04 00:27:00,2026-09-04,USD
18547,16,tok_01795,29.38,2026-09-04 06:01:00,2026-09-04,USD
18548,26,tok_03941,87.84,2026-09-04 17:39:00,2026-09-04,USD
18549,37,tok_04632,10.87,2026-09-04 15:54:00,2026-09-04,USD
18550,20,tok_04888,19.2,2026-09-04 10:14:00,2026-09-04,USD
18551,56,tok_00683,61.28,2026-09-04 15:47:00,2026-09-04,USD
18552,35,tok_02045,39.86,2026-09-04 14:00:00,2026-09-04,USD
18553,22,tok_04714,81.5,2026-09-04 10:38:00,2026-09-04,USD
18554,4,tok_00859,73.61,2026-09-04 23:32:00,2026-09-04,USD
18555,41,tok_00307,118.4,2026-09-04 19:37:00,2026-09-04,USD
18556,45,tok_04101,43.55,2026-09-04 08:54:00,2026-09-04,USD
18557,13,tok_03012,8.3,2026-09-04 19:32:00,2026-09-04,USD
18558,28,tok_03878,78.12,2026-09-04 11:53:00,2026-09-04,USD
18559,57,tok_03528,24.64,2026-09-04 09:32:00,2026-09-04,USD
18560,13,tok_01932,6.75,2026-09-04 21:13:00,2026-09-04,USD
18561,35,tok_00485,73.76,2026-09-04 06:59:00,2026-09-04,USD
18562,42,tok_03964,17.13,2026-09-04 04:28:00,2026-09-04,USD
18563,57,tok_01588,24.56,2026-09-04 21:58:00,2026-09-04,USD
18564,52,tok_01364,18.32,2026-09-04 15:42:00,2026-09-04,USD
18565,17,tok_00589,35.52,2026-09-04 03:55:00,2026-09-04,USD
18566,16,tok_03633,23.66,2026-09-04 05:26:00,2026-09-04,USD
18567,37,tok_02037,18.23,2026-09-04 05:10:00,2026-09-04,USD
18568,32,tok_01784,23.77,2026-09-04 07:48:00,2026-09-04,USD
18569,3,tok_01412,21.54,2026-09-04 02:07:00,2026-09-04,USD
18570,24,tok_01507,18.85,2026-09-04 13:50:00,2026-09-04,USD
18571,44,tok_04565,42.5,2026-09-04 07:48:00,2026-09-04,USD
18572,33,tok_03509,7.5,2026-09-04 23:39:00,2026-09-04,USD
18573,7,tok_01876,42.82,2026-09-04 12:01:00,2026-09-04,USD
18574,5,tok_02797,13.53,2026-09-04 17:41:00,2026-09-04,USD
18575,27,tok_00107,58.01,2026-09-04 02:13:00,2026-09-04,USD
18576,60,tok_00459,152.71,2026-09-04 17:41:00,2026-09-04,USD
18577,41,tok_00009,12.55,2026-09-04 04:59:00,2026-09-04,USD
18578,60,tok_02001,4.36,2026-09-04 15:17:00,2026-09-04,USD
18579,56,tok_01333,10.38,2026-09-04 20:48:00,2026-09-04,USD
18580,24,tok_00926,6.02,2026-09-04 02:51:00,2026-09-04,USD
18581,11,tok_00163,8.32,2026-09-04 13:11:00,2026-09-04,USD
18582,13,tok_00493,17.31,2026-09-04 01:56:00,2026-09-04,USD
18583,37,tok_03786,69.88,2026-09-04 22:20:00,2026-09-04,USD
18584,40,tok_02375,14.07,2026-09-04 18:58:00,2026-09-04,USD
18585,13,tok_01627,57.94,2026-09-04 20:30:00,2026-09-04,USD
18586,46,tok_02457,18.2,2026-09-04 23:11:00,2026-09-04,USD
18587,29,tok_03342,33.97,2026-09-04 19:53:00,2026-09-04,USD
18588,38,tok_00770,18.46,2026-09-04 21:44:00,2026-09-04,USD
18589,52,tok_02704,9.15,2026-09-04 12:11:00,2026-09-04,USD
18590,29,tok_04859,30.99,2026-09-04 20:12:00,2026-09-04,USD
18591,16,tok_00502,22.43,2026-09-04 08:43:00,2026-09-04,USD
18592,53,tok_00665,18.84,2026-09-04 18:27:00,2026-09-04,USD
18593,46,tok_03507,130.79,2026-09-04 03:38:00,2026-09-04,USD
18594,2,tok_00830,358.74,2026-09-04 17:58:00,2026-09-04,USD
18595,31,tok_04060,12.37,2026-09-04 23:18:00,2026-09-04,USD
18596,30,tok_04354,22.38,2026-09-04 04:26:00,2026-09-04,USD
18597,30,tok_02892,13.63,2026-09-04 20:03:00,2026-09-04,USD
18598,59,tok_03398,20.84,2026-09-04 18:56:00,2026-09-04,USD
18599,55,tok_04541,4.66,2026-09-04 13:42:00,2026-09-04,USD
18600,36,tok_02109,24.49,2026-09-04 07:58:00,2026-09-04,USD
18601,31,tok_00815,37.36,2026-09-04 20:52:00,2026-09-04,USD
18602,4,tok_00848,43.05,2026-09-04 04:57:00,2026-09-04,USD
18603,26,tok_02352,5.92,2026-09-04 06:09:00,2026-09-04,USD
18604,34,tok_01720,41.56,2026-09-04 11:29:00,2026-09-04,USD
18605,13,tok_00584,32.09,2026-09-04 14:35:00,2026-09-04,USD
18606,60,tok_04005,60.07,2026-09-04 04:35:00,2026-09-04,USD
18607,60,tok_04389,26.56,2026-09-04 08:37:00,2026-09-04,USD
18608,29,tok_04582,5.04,2026-09-04 01:28:00,2026-09-04,USD
18609,31,tok_02026,16.41,2026-09-04 04:10:00,2026-09-04,USD
18610,34,tok_02217,35.46,2026-09-04 07:58:00,2026-09-04,USD
18611,51,tok_02513,5.8,2026-09-04 10:25:00,2026-09-04,USD
18612,30,tok_01440,46.39,2026-09-04 14:14:00,2026-09-04,USD
18613,55,tok_04542,9.49,2026-09-04 15:49:00,2026-09-04,USD
18614,39,tok_02066,60.67,2026-09-04 03:18:00,2026-09-04,USD
18615,47,tok_04976,60.91,2026-09-04 21:47:00,2026-09-04,USD
18616,37,tok_00838,19.26,2026-09-04 20:18:00,2026-09-04,USD
18617,45,tok_00513,16.49,2026-09-04 11:29:00,2026-09-04,USD
18618,5,tok_03611,86.56,2026-09-04 12:47:00,2026-09-04,USD
18619,47,tok_03107,121.96,2026-09-04 02:01:00,2026-09-04,USD
18620,31,tok_04404,23.49,2026-09-04 02:30:00,2026-09-04,USD
18621,45,tok_04511,28.66,2026-09-04 20:11:00,2026-09-04,USD
18622,30,tok_02125,11.0,2026-09-04 23:09:00,2026-09-04,USD
18623,15,tok_02361,137.27,2026-09-04 16:41:00,2026-09-04,USD
18624,45,tok_01352,6.15,2026-09-04 22:54:00,2026-09-04,USD
18625,18,tok_03972,25.75,2026-09-04 13:25:00,2026-09-04,USD
18626,27,tok_03124,25.95,2026-09-04 18:41:00,2026-09-04,USD
18627,38,tok_02538,7.08,2026-09-04 01:19:00,2026-09-04,USD
18628,35,tok_01517,18.28,2026-09-04 14:10:00,2026-09-04,USD
18629,48,tok_00912,44.35,2026-09-05 00:58:00,2026-09-05,USD
18630,4,tok_00046,33.15,2026-09-05 11:43:00,2026-09-05,USD
18631,25,tok_00864,71.69,2026-09-05 01:42:00,2026-09-05,USD
18632,60,tok_02591,16.98,2026-09-05 03:23:00,2026-09-05,USD
18633,50,tok_04112,15.16,2026-09-05 12:08:00,2026-09-05,USD
18634,49,tok_00129,25.66,2026-09-05 20:39:00,2026-09-05,USD
18635,17,tok_01957,24.74,2026-09-05 17:28:00,2026-09-05,USD
18636,55,tok_03444,99.01,2026-09-05 09:03:00,2026-09-05,USD
18637,51,tok_04427,37.75,2026-09-05 00:54:00,2026-09-05,USD
18638,53,tok_02251,23.19,2026-09-05 12:44:00,2026-09-05,USD
18639,34,tok_00875,4.84,2026-09-05 15:45:00,2026-09-05,USD
18640,60,tok_00736,34.34,2026-09-05 05:18:00,2026-09-05,USD
18641,47,tok_03199,51.72,2026-09-05 20:24:00,2026-09-05,USD
18642,8,tok_03782,97.12,2026-09-05 17:01:00,2026-09-05,USD
18643,18,tok_04637,17.08,2026-09-05 14:13:00,2026-09-05,USD
18644,57,tok_02092,14.62,2026-09-05 20:45:00,2026-09-05,USD
18645,34,tok_01347,7.66,2026-09-05 15:53:00,2026-09-05,USD
18646,52,tok_02690,77.66,2026-09-05 01:17:00,2026-09-05,USD
18647,25,tok_00970,9.53,2026-09-05 15:27:00,2026-09-05,USD
18648,56,tok_01544,14.46,2026-09-05 15:30:00,2026-09-05,USD
18649,14,tok_03866,52.16,2026-09-05 18:16:00,2026-09-05,USD
18650,3,tok_04987,49.37,2026-09-05 21:43:00,2026-09-05,USD
18651,24,tok_04814,8.34,2026-09-05 15:24:00,2026-09-05,USD
18652,3,tok_03040,4.67,2026-09-05 19:02:00,2026-09-05,USD
18653,1,tok_02840,59.36,2026-09-05 14:16:00,2026-09-05,USD
18654,50,tok_00827,36.87,2026-09-05 23:18:00,2026-09-05,USD
18655,2,tok_04336,20.31,2026-09-05 00:58:00,2026-09-05,USD
18656,34,tok_00914,30.53,2026-09-05 15:48:00,2026-09-05,USD
18657,27,tok_03122,41.23,2026-09-05 06:20:00,2026-09-05,USD
18658,1,tok_00962,49.68,2026-09-05 13:13:00,2026-09-05,USD
18659,59,tok_04037,8.2,2026-09-05 18:06:00,2026-09-05,USD
18660,53,tok_04175,29.05,2026-09-05 07:08:00,2026-09-05,USD
18661,51,tok_00962,33.31,2026-09-05 15:57:00,2026-09-05,USD
18662,32,tok_03203,57.48,2026-09-05 00:51:00,2026-09-05,USD
18663,49,tok_02852,28.7,2026-09-05 02:41:00,2026-09-05,USD
18664,33,tok_03588,67.73,2026-09-05 10:28:00,2026-09-05,USD
18665,49,tok_02985,49.23,2026-09-05 02:21:00,2026-09-05,USD
18666,33,tok_01540,14.26,2026-09-05 11:05:00,2026-09-05,USD
18667,59,tok_01046,277.04,2026-09-05 03:06:00,2026-09-05,USD
18668,54,tok_04296,10.21,2026-09-05 18:09:00,2026-09-05,USD
18669,32,tok_02559,7.61,2026-09-05 05:21:00,2026-09-05,USD
18670,36,tok_00110,7.36,2026-09-05 12:38:00,2026-09-05,USD
18671,6,tok_04710,8.25,2026-09-05 08:58:00,2026-09-05,USD
18672,57,tok_04144,103.46,2026-09-05 03:22:00,2026-09-05,USD
18673,14,tok_04523,9.05,2026-09-05 18:31:00,2026-09-05,USD
18674,22,tok_01005,7.13,2026-09-05 10:56:00,2026-09-05,USD
18675,55,tok_03555,37.19,2026-09-05 22:48:00,2026-09-05,USD
18676,5,tok_00806,11.45,2026-09-05 08:10:00,2026-09-05,USD
18677,31,tok_00426,17.52,2026-09-05 18:46:00,2026-09-05,USD
18678,50,tok_04802,12.96,2026-09-05 00:39:00,2026-09-05,USD
18679,22,tok_04941,9.89,2026-09-05 11:08:00,2026-09-05,USD
18680,56,tok_01389,10.27,2026-09-05 06:29:00,2026-09-05,USD
18681,48,tok_00680,23.66,2026-09-05 18:35:00,2026-09-05,USD
18682,56,tok_03443,9.78,2026-09-05 16:16:00,2026-09-05,USD
18683,30,tok_01081,14.76,2026-09-05 21:06:00,2026-09-05,USD
18684,57,tok_00662,33.98,2026-09-05 08:00:00,2026-09-05,USD
18685,34,tok_02966,88.64,2026-09-05 12:44:00,2026-09-05,USD
18686,26,tok_03851,15.66,2026-09-05 22:50:00,2026-09-05,USD
18687,5,tok_00223,14.34,2026-09-05 06:13:00,2026-09-05,USD
18688,28,tok_02816,12.7,2026-09-05 16:16:00,2026-09-05,USD
18689,13,tok_04432,3.2,2026-09-05 18:58:00,2026-09-05,USD
18690,3,tok_04823,13.18,2026-09-05 07:56:00,2026-09-05,USD
18691,43,tok_01617,29.77,2026-09-05 14:02:00,2026-09-05,USD
18692,56,tok_04751,65.54,2026-09-05 07:07:00,2026-09-05,USD
18693,37,tok_03750,82.92,2026-09-05 20:35:00,2026-09-05,USD
18694,29,tok_01527,6.72,2026-09-05 20:41:00,2026-09-05,USD
18695,31,tok_02809,30.92,2026-09-05 06:20:00,2026-09-05,USD
18696,7,tok_04514,22.45,2026-09-05 16:21:00,2026-09-05,USD
18697,19,tok_04078,63.14,2026-09-05 15:20:00,2026-09-05,USD
18698,37,tok_04491,28.2,2026-09-05 09:37:00,2026-09-05,USD
18699,11,tok_04273,104.59,2026-09-05 11:25:00,2026-09-05,USD
18700,52,tok_03331,41.33,2026-09-05 12:42:00,2026-09-05,USD
18701,37,tok_03717,27.27,2026-09-05 10:56:00,2026-09-05,USD
18702,30,tok_00254,27.42,2026-09-05 18:16:00,2026-09-05,USD
18703,12,tok_01545,31.29,2026-09-05 04:32:00,2026-09-05,USD
18704,21,tok_01249,285.12,2026-09-05 20:59:00,2026-09-05,USD
18705,52,tok_00695,43.91,2026-09-05 21:17:00,2026-09-05,USD
18706,13,tok_00113,42.58,2026-09-05 14:44:00,2026-09-05,USD
18707,31,tok_03482,12.31,2026-09-05 03:27:00,2026-09-05,USD
18708,39,tok_01157,54.3,2026-09-05 02:44:00,2026-09-05,USD
18709,28,tok_03506,4.45,2026-09-05 04:43:00,2026-09-05,USD
18710,28,tok_03681,84.15,2026-09-05 12:23:00,2026-09-05,USD
18711,58,tok_03842,79.29,2026-09-05 10:00:00,2026-09-05,USD
18712,34,tok_03471,6.31,2026-09-05 15:49:00,2026-09-05,USD
18713,26,tok_04506,11.12,2026-09-05 17:38:00,2026-09-05,USD
18714,44,tok_02705,119.51,2026-09-05 10:14:00,2026-09-05,USD
18715,21,tok_01261,17.54,2026-09-05 07:24:00,2026-09-05,USD
18716,18,tok_02084,26.9,2026-09-05 00:30:00,2026-09-05,USD
18717,35,tok_00756,9.94,2026-09-05 16:57:00,2026-09-05,USD
18718,50,tok_04648,18.24,2026-09-05 14:51:00,2026-09-05,USD
18719,48,tok_01802,49.16,2026-09-05 14:54:00,2026-09-05,USD
18720,25,tok_02108,18.26,2026-09-05 21:35:00,2026-09-05,USD
18721,3,tok_04394,56.46,2026-09-05 20:47:00,2026-09-05,USD
18722,23,tok_02714,6.39,2026-09-05 19:30:00,2026-09-05,USD
18723,58,tok_03258,21.07,2026-09-05 02:04:00,2026-09-05,USD
18724,30,tok_01267,20.32,2026-09-05 22:26:00,2026-09-05,USD
18725,47,tok_01984,36.72,2026-09-05 13:18:00,2026-09-05,USD
18726,50,tok_04165,15.06,2026-09-05 20:51:00,2026-09-05,USD
18727,36,tok_02183,6.08,2026-09-05 08:31:00,2026-09-05,USD
18728,44,tok_01950,57.0,2026-09-05 13:58:00,2026-09-05,USD
18729,59,tok_00252,11.23,2026-09-05 06:59:00,2026-09-05,USD
18730,25,tok_00175,9.09,2026-09-05 14:24:00,2026-09-05,USD
18731,27,tok_00614,7.72,2026-09-05 14:13:00,2026-09-05,USD
18732,20,tok_04337,63.02,2026-09-05 09:41:00,2026-09-05,USD
18733,50,tok_00707,113.36,2026-09-05 06:09:00,2026-09-05,USD
18734,11,tok_04411,32.49,2026-09-05 07:43:00,2026-09-05,USD
18735,30,tok_04461,12.41,2026-09-05 05:43:00,2026-09-05,USD
18736,59,tok_02329,7.18,2026-09-05 18:41:00,2026-09-05,USD
18737,34,tok_04220,5.98,2026-09-05 08:44:00,2026-09-05,USD
18738,38,tok_01640,31.76,2026-09-05 08:21:00,2026-09-05,USD
18739,42,tok_02508,12.39,2026-09-05 16:25:00,2026-09-05,USD
